"","Estrato","NumSitios","NumCong","yi","ai","yi2","yiai","ai2","AreaHa","ER","Prom_ai","f","SdER","U"
"1","B_Secun",2940,1028,42.5148221158127,117.6,76.2929356280181,5.99799562151893,15.7856,6282716.9586706,0.361520596222897,0.114396887159533,0.000163623477989293,0.0731881687630744,39.6792913804507
"2","BC_AyaCedOya",98,30,8.42844905768048,3.92,31.0228356055216,0.998741227040889,0.5728,134616.965466987,2.15011455553073,0.130666666666667,0.000222854525771918,1.40612525486814,128.179472691457
"3","BC_MatSubMez",507,157,0.513918503982246,20.28,1.18562055675606,0.133650990160885,2.9392,2403595.58742557,0.0253411491115506,0.129171974522293,6.53188085472227e-05,0.0537503728192013,415.729887630137
"4","BC_PinTasMat",11161,3329,239.059691093833,446.44,642.54268203936,33.0467439344407,65.6176,13142810.6529709,0.535479999762193,0.134106338239712,0.000253294374232462,0.0560431479411835,20.5132908817326
"5","BL_Chap",265,75,-0.545306897151946,10.6,0.394490763274475,-0.100269771919073,1.608,1883630.66393409,-0.051444046901127,0.141333333333333,3.98167227981718e-05,0.0591911128053765,-225.516047214389
"6","BL_EncGal",6822,2174,94.3074005249663,272.88,225.430886038436,14.4122742109848,38.7072,10908756.0207067,0.345600265776042,0.125519779208832,0.000199289451141209,0.0543735051312845,30.836802112409
"7","MAT_Cra",83,23,0.241358397929418,3.32,0.0252966158909028,0.0317673321116245,0.5008,1188719.51023261,0.0726983126293429,0.144347826086957,1.93485509424333e-05,0.0470344960468683,126.808462146689
"8","MAT_DesMicMez",2267,629,-0.387260176290839,90.68,0.526575023668343,-0.0493326528877974,13.848,25220758.5933058,-0.0042706239114561,0.144165341812401,2.49397732297771e-05,0.00800735497332389,-367.497023224499
"9","MAT_DesRos",723,216,1.09426429990253,28.92,0.484430601215876,0.158592667000345,4.296,10710543.4559646,0.0378376313935869,0.133888888888889,2.01670438935301e-05,0.0239762943496424,124.197882358101
"10","MAT_EspTam",853,252,0.414182372408531,34.12,0.109521539023163,0.065131453659366,5.0736,3314241.25668454,0.0121389909850097,0.135396825396825,7.60355026936369e-05,0.00968118398458771,156.315468338547
"11","MAT_RosCost",36,10,0,1.44,0,0,0.2208,488502.692063631,0,0.144,2.04707162569688e-05,0,NA
"12","MAT_Sar",1313,373,-8.4853991094692,52.52,2.23192456172503,-1.25520897731602,7.8736,5591945.5647683,-0.161565101094235,0.140804289544236,6.67030813658242e-05,0.0271762885924802,-32.968459946182
"13","MAT_SarCra",447,131,-3.1391004860827,17.88,0.936063297188457,-0.474055923950957,2.6864,2137987.25732624,-0.175564904143328,0.136488549618321,6.12725822154002e-05,0.0518331626526684,-57.8663482288532
"14","MAT_SarCraNeb",142,40,-1.46384306463163,5.68,0.217284625793524,-0.212410115324146,0.8608,544864.104602068,-0.257718849406978,0.142,7.34128008473109e-05,0.0724170897038223,-55.0745497064324
"15","PAST",4704,1578,37.5960442686591,188.16,62.5925949980091,4.84933418741869,25.984,30931737.3176844,0.199808908740748,0.119239543726236,5.10155631994786e-05,0.0417555309212597,40.9595553679028
"16","SC_BajaMat_Sub",2023,625,23.8387919204706,80.92,31.5378504737822,3.69532948945381,11.656,10395059.918476,0.294597033124946,0.129472,6.01247135564015e-05,0.0681579867990894,45.3465714536089
"17","SC_Med_Sub",2279,668,106.213217286813,91.16,165.605590435612,16.1287441105999,13.5824,3101057.47284614,1.1651296323696,0.136467065868263,0.000215410390116669,0.13284144752227,22.3468041589603
"18","SC_Secun",2435,810,61.0756710449906,97.4,44.8503102203995,8.3861683446382,13.512,7397822.06366336,0.627060277669308,0.120246913580247,0.00010949168458357,0.0646822825981614,20.2177172446019
"19","SP_Alta_Sub",68,21,-1.14778967526855,2.72,3.22130934996209,-0.271316848810881,0.3936,135941.535940008,-0.421981498260495,0.12952380952381,0.000154478172214175,0.659210731354146,-306.187128767556
"20","SP_AltaMed",699,222,62.8843755207387,27.96,170.871392579311,9.55531105696692,3.9632,2342573.00828394,2.24908353078465,0.125945945945946,9.47675906855201e-05,0.435974957912335,37.993738596719
"21","SP_BajaMed_Sub",4996,1391,54.656105306261,199.84,326.371801566289,8.35068005943377,30.4576,5404344.90776621,0.273499325992099,0.143666427030913,0.000257385496991706,0.0901042936766222,64.572157523811
"22","SP_MangPet",334,102,12.544693920017,13.36,14.4316392006419,1.94567536381165,1.952,883203.393237342,0.938974095809659,0.130980392156863,0.000115488686729479,0.265914352883176,55.5065506042113
"23","SP_MesoBaja",448,172,22.1014522327784,17.92,76.7489333934717,2.45078619067026,2.224,1333618.49677645,1.23333996834701,0.104186046511628,0.000128972416336268,0.481692665542735,76.5496658418619
"24","SP_Secun",654,235,17.7088562648423,26.16,56.5889467967619,2.46463655268687,3.4944,1778399.49398321,0.67694404682119,0.11131914893617,0.000132141288161106,0.283701375220734,82.1418990304699
