"","Estrato","NumSitios","NumCong","yi","ai","yi2","yiai","ai2","AreaHa","ER","Prom_ai","f","SdER","U"
"1","B_Secun",2698,972,0.0560720777728677,107.92,0.00172617261595354,0.00777843205311987,14.3136,6282716.9586706,0.000519570772543251,0.111028806584362,0.000154710136775869,0.000384679216390699,145.114256607459
"2","BC_AyaCedOya",97,29,0.0227935775194658,3.88,0.000176831388748288,0.00296263501178767,0.5712,134616.965466987,0.00587463338130562,0.133793103448276,0.00021542604157952,0.00333537065209926,111.280586443364
"3","BC_MatSubMez",497,157,0.0464498160173675,19.88,8.64664914723821e-05,0.00651262529540486,2.8528,2403595.58742557,0.00233650986002854,0.126624203821656,6.53188085472227e-05,0.000427006993658451,35.8198234849452
"4","BC_PinTasMat",10589,3242,-0.196359253146913,423.56,0.0700571783969626,-0.0310424600344056,61.3776,13142810.6529709,-0.000463592532691739,0.130647748303516,0.000246674785599772,0.000624850999726824,-264.177671791562
"5","BL_Chap",262,75,0.00391179114401638,10.48,4.49838453980261e-06,0.000627237333743538,1.584,1883630.66393409,0.000373262513742021,0.139733333333333,3.98167227981718e-05,0.000198053056410463,103.997582471622
"6","BL_EncGal",6507,2118,0.155197566951481,260.28,0.0107477340915485,0.0209096775550553,36.52,10908756.0207067,0.000596271580419091,0.122889518413598,0.000194155960219449,0.00039814057815654,130.872501526627
"7","MAT_Cra",78,23,0.000210341958332589,3.12,1.59238479453523e-08,1.52018988417781e-05,0.464,1188719.51023261,6.74172943373683e-05,0.135652173913043,1.93485509424333e-05,4.1430800175924e-05,120.450352009753
"8","MAT_DesMicMez",2215,614,0.0313456789597677,88.6,0.000110783521207492,0.00421795521683318,13.5536,25220758.5933058,0.000353788701577513,0.144299674267101,2.43450250605456e-05,0.000118198773758099,65.48247457674
"9","MAT_DesRos",714,211,0.00236097705488438,28.56,6.66623828074145e-07,0.000324554158176773,4.2688,10710543.4559646,8.26672638264839e-05,0.135355450236967,1.97002141737725e-05,2.81243633652145e-05,66.6814766139151
"10","MAT_EspTam",827,242,0.0116213885630301,33.08,8.47228188645895e-06,0.00157579725886392,4.9392,3314241.25668454,0.000351311625242749,0.136694214876033,7.30182208407148e-05,8.55410517470261e-05,47.72414272039
"11","MAT_RosCost",36,10,0,1.44,0,0,0.2208,488502.692063631,0,0.144,2.04707162569688e-05,0,NA
"12","MAT_Sar",1171,332,0.00803800771963253,46.84,3.21724577955578e-06,0.00113807089273803,7.0672,5591945.5647683,0.000171605630222727,0.141084337349398,5.93711072746747e-05,3.72467024239451e-05,42.5414577926034
"13","MAT_SarCra",411,119,0.000488069672152899,16.44,4.68404198245018e-08,6.42611707713748e-05,2.4976,2137987.25732624,2.96879362623418e-05,0.138151260504202,5.56598265926154e-05,1.2990130325158e-05,85.7609475186246
"14","MAT_SarCraNeb",132,36,6.04737775616063e-05,5.28,3.65707777257063e-09,9.675804409857e-06,0.8128,544864.104602068,1.14533669624254e-05,0.146666666666667,6.60715207625798e-05,1.14313331870833e-05,195.622938828274
"15","PAST",4477,1509,0.678183442598672,179.08,0.113053401371163,0.0685922098554744,24.7376,30931737.3176844,0.00378704178355301,0.118674618952949,4.87848446565356e-05,0.00187677160075724,97.1331331346719
"16","SC_BajaMat_Sub",1915,607,0.175198237589672,76.6,0.00466800083131677,0.027197770609572,10.8848,10395059.918476,0.00228718325835081,0.126194398682043,5.83931218059772e-05,0.000886176982268624,75.940870890202
"17","SC_Med_Sub",2201,661,0.459165320453946,88.04,0.0800410645109286,0.0645151291810077,12.9328,3101057.47284614,0.00521541708830016,0.133192133131619,0.000213153095609459,0.00320911886355484,120.601533224978
"18","SC_Secun",2246,767,0.237977480908279,89.84,0.00393263780311036,0.0313508402347943,12.3168,7397822.06366336,0.00264890339390338,0.117131681877445,0.000103679163056294,0.000691335515021626,51.153908162942
"19","SP_Alta_Sub",68,21,0.00105172279984935,2.72,3.18120164846353e-05,0.000114803240670053,0.3936,135941.535940008,0.00038666279406226,0.12952380952381,0.000154478172214175,0.00212365211441826,1076.48271521815
"20","SP_AltaMed",669,217,-0.125542953673681,26.76,0.0741941302955766,-0.0244247254587524,3.752,2342573.00828394,-0.00469144072024218,0.12331797235023,9.26331854899003e-05,0.0101918276827502,-425.796326744572
"21","SP_BajaMed_Sub",4899,1381,0.475243553303315,195.96,0.0628940208459237,0.0664525759095922,29.6144,5404344.90776621,0.0024252069468428,0.14189717595945,0.000255535133965166,0.00127857725442867,103.33185883137
"22","SP_MangPet",321,100,0.155212008007978,12.84,0.00904498803834712,0.0207192535715791,1.848,883203.393237342,0.0120881626174438,0.1284,0.00011322420267596,0.00734821752672377,119.145537731227
"23","SP_MesoBaja",427,167,0.0469606111037916,17.08,0.00203253355900228,0.00684058167670963,2.0976,1333618.49677645,0.00274945029881684,0.102275449101796,0.000125223218186958,0.00263312108745536,187.707242194318
"24","SP_Secun",613,227,0.631728591279805,24.52,0.144546149250954,0.0697093597868437,3.2368,1778399.49398321,0.0257638087797636,0.108017621145374,0.000127642861330089,0.0154608878813387,117.619799566382
