"","Estrato","NumSitios","NumCong","yi","ai","yi2","yiai","ai2","AreaHa","ER","Prom_ai","f","SdER","U"
"1","B_Secun",6456,2187,4.76551549,258.24,0.102355345703519,0.63695242992,35.4816,6739120.97920828,0.018453823923482,0.118079561042524,0.000324523035978638,0.00116777406035057,12.403050813629
"2","BC_AyaCedOya",168,56,0.475309437,6.72,0.0137442814283101,0.06430197868,0.9408,142447.026139908,0.0707305709821429,0.12,0.000393128600276977,0.0145202093926838,40.2366473428377
"3","BC_MatSubMez",924,280,0.117964111,36.96,0.000908693386159863,0.01648736488,5.3792,2558029.53299284,0.00319166966991342,0.132,0.000109459252283302,0.000794011802215573,48.7601566983196
"4","BC_PinTasMat",16859,4894,26.28770801,674.36,3.24116043310774,3.91372718996,100.408,13487222.0344533,0.038981713046444,0.137793216183081,0.000362861973169731,0.00260588542558251,13.102388363632
"5","BL_Chap",554,162,0.088282524,22.16,0.00158962598982705,0.01288455408,3.312,1938616.87903144,0.00398386841155235,0.13679012345679,8.35647320273707e-05,0.00177603222881125,87.3779655566896
"6","BL_EncGal",12291,3758,13.963484328,491.64,0.547472643591103,2.03752557028,71.336,11407847.244401,0.0284018475469856,0.130824906865354,0.000329422363351195,0.00142271149658529,9.81807443580595
"7","MAT_Cra",176,58,0.014391813,7.04,6.6507197243109e-05,0.00203332836,0.9856,1225021.75066546,0.00204429161931818,0.121379310344828,4.7346098114987e-05,0.00113105040934965,108.44141713327
"8","MAT_DesMicMez",2998,829,0.026280901,119.92,0.000151795373747883,0.0032310136,18.3488,25744393.2737922,0.000219153610740494,0.144656212303981,3.22011861450206e-05,0.000102618625044407,91.776952434156
"9","MAT_DesRos",1259,368,0.049003946,50.36,0.00149827094448516,0.00699222108,7.528,10929757.5525086,0.000973072795869738,0.136847826086957,3.36695483163336e-05,0.000767983432619619,154.690125376391
"10","MAT_EspTam",1130,319,0.003995625,45.2,1.5965019140625e-05,0.0006393,6.864,3473600.94192519,8.83987831858407e-05,0.141692789968652,9.18355347471777e-05,8.83687767734177e-05,195.933469029517
"11","MAT_RosCost",79,22,0,3.16,0,0,0.4848,499139.420534499,0,0.143636363636364,4.40758615627704e-05,0,NA
"12","MAT_Sar",1760,484,0.00295896,70.4,7.486029492098e-06,0.00046412068,10.8,5646371.73102354,4.20306818181818e-05,0.145454545454545,8.57187629607701e-05,3.88512115305894e-05,181.173303182093
"13","MAT_SarCra",675,187,0,27,0,0,4.1296,2173885.84119077,0,0.144385026737968,8.60210763862231e-05,0,NA
"14","MAT_SarCraNeb",205,56,0,8.2,0,0,1.2496,549461.587187342,0,0.146428571428571,0.000101917952602766,0,NA
"15","PAST",9470,3042,11.293313812,378.8,2.02926251091469,1.66323921944,53.8048,32241566.6037388,0.0298133944350581,0.124523339907955,9.43502540489842e-05,0.00371316708705159,24.4112004973946
"16","SC_BajaMat_Sub",3822,1182,5.099078052,152.88,0.222355106964749,0.73333088876,21.8784,10808794.091653,0.03335346711146,0.129340101522843,0.000109355399869518,0.00291001802780049,17.100577026756
"17","SC_Med_Sub",3577,1055,8.106429618,143.08,2.17687028063828,1.23472263196,21.2944,3284532.60819877,0.0566566229941292,0.135620853080569,0.000321202474095259,0.0101441509597728,35.0930479623097
"18","SC_Secun",4716,1505,5.690297338,188.64,0.340081462931428,0.82433411608,26.9312,7972961.8519755,0.0301648501802375,0.12534219269103,0.000188762975157983,0.00297525863891633,19.3321262908063
"19","SP_Alta_Sub",140,43,0.243847209,5.6,0.00325402431733526,0.0367934606,0.8192,140855.240387983,0.0435441444642857,0.130232558139535,0.000305277956869459,0.00723311279511562,32.5575373057434
"20","SP_AltaMed",1787,574,9.494304325,71.48,20.9598324868368,1.48894133008,10.2512,2423850.00575436,0.132824626818691,0.124529616724739,0.000236813333596258,0.063767732113761,94.0975765838811
"21","SP_BajaMed_Sub",7126,1952,20.842756228,285.04,2.58012853853675,3.25938704404,43.8688,5619495.21760099,0.0731222152259332,0.146024590163934,0.000347362160552443,0.00536480918990961,14.3800703790681
"22","SP_MangPet",725,216,1.830378643,29,0.30330816367918,0.24913427636,4.3024,907748.921526312,0.0631165049310345,0.134259259259259,0.000237951260395674,0.0185782955453823,57.6924519327191
"23","SP_MesoBaja",1085,404,1.760842532,43.4,0.0583116195243314,0.23037973284,5.5632,1378768.0854937,0.0405724085714286,0.107425742574257,0.000293015195412895,0.00509429745685085,24.6098848133435
"24","SP_Secun",1729,614,1.75069775,69.16,0.251389242594483,0.23692154252,9.32,1915718.7034914,0.02531373264893,0.112638436482085,0.000320506345154424,0.00716699493630178,55.4928436274895
